Item,Open,Close,Volume
132,0.9218207570959818,0.9154090339712733,0.010290533610312612
133,0.9153888086059307,0.9154090339712733,0.01140771726761072
134,0.9148935206367472,0.9225821353318073,0.01116178434646489
135,0.9218207570959818,0.9220869701742247,0.012467707222316772
136,0.9223160450651653,0.9290124889559674,0.005167970971942848
137,0.9292825421561037,0.9304972296037812,0.007243495776158406
138,0.9294909255089916,0.9287656612021111,0.011639438420233674
139,0.9280058166135898,0.9394011445410495,0.006896867275600507
140,0.9391392257501421,0.9371751658067318,0.011145926092564368
141,0.9371603389098535,0.9426166987655966,0.010309771492093577
142,0.9426032214858342,0.9181399905873331,0.013066334642780264
143,0.9178629834154028,0.9248081140661251,0.014250504257811185
144,0.9242949319054548,0.923076545664455,0.010301539065205326
145,0.9223160450651653,0.9304972296037812,0.014133690453123173
146,0.930233102450619,0.9319812154266591,0.011461444685197194
147,0.9312221683646893,0.9339596115821847,0.014766200809516199
148,0.9339439871587532,0.930249647024989,0.011748799712159691
149,0.9299854584660272,0.9384070401012066,0.01316590367956552
150,0.9381494048239238,0.9295076541135501,0.016000024957252036
151,0.9292432815243998,0.9357259019308799,0.016607838032980313
152,0.9356759850265988,0.936680755474085,0.025562292087892506
153,0.93666505094067,0.9280236682906722,0.02347740831416189
154,0.9272636396719625,0.9480582317244615,0.03758007551648513
155,0.9475508160926314,0.9552313330849955,0.09287659366785987
156,0.9418610445442068,0.9980208490195386,0.09828547144769047
157,0.9985156461167461,0.9700711913137763,0.04777381311801695
158,0.9693223463965532,0.9450253451342663,0.04125017808039216
159,0.9445821083261228,0.965124823512495,0.024625528565134787
160,0.9673434595562647,0.9883749411708314,0.02166870079825077
161,0.9876298809647848,0.9794702714086281,0.024495109591799874
162,0.9787237576652608,0.9601777008862777,0.019517264352413036
163,0.9599209351278466,0.9695767809811286,0.01853301272507888
164,0.9698168793535888,0.9695767809811286,0.02300997978115956
165,0.9680856364978911,0.9930691974437096,0.0235213434766076
166,0.9925827606566191,1.0,0.0254878536173977
167,1.0,0.9722971700480931,0.02535050207405163
168,0.9715488772214345,0.9690921833726405,0.015258326623183277
169,0.9698168793535888,0.9577094233477164,0.046456364844521515
170,0.956952227361338,0.9678452125794594,0.01685775718188256
171,0.9673434595562647,0.9567153189078734,0.0147793726925374
172,0.9554678734780842,0.9332176186707457,0.01577688286001789
173,0.9332018102171267,0.9389067342084019,0.01636502476833951
174,0.9386446927931074,0.9567153189078734,0.016351939542443447
175,0.9554678734780842,0.9468210736554399,0.014124764769233808
176,0.9465609951664122,0.9562201537502908,0.016670837762956713
177,0.9559624064351198,0.9626512621993859,0.013782209153557464
178,0.9626427539219105,0.9685872054908984,0.015941098112157194
179,0.9678379925132994,0.9633932551108249,0.013666868519996824
180,0.9628896428943543,0.9661136441777893,0.008003478763631599
181,0.9653638177038273,0.976996710095519,0.008613804895988918
182,0.9769917597974151,0.9656192338451426,0.009290163757702518
183,0.965858350660862,0.9720503422942377,0.00794697831804066
184,0.9725386981476536,0.9784806959183969,0.010990809838564708
185,0.9777339367390425,0.9695767809811286,0.007091325864413488
186,0.9688768892291479,0.9866433727691621,0.015331118608300434
187,0.9871353480077492,0.9883749411708314,0.01235461967400976
188,0.9871353480077492,0.9750183139399935,0.011058662367548917
189,0.9752597619295695,0.9626512621993859,0.011202859823781003
190,0.9628896428943543,0.9547361679274129,0.009917994629338012
191,0.9544780525518659,0.9527577717718874,0.011142373150433649
192,0.9527460546840203,0.9502842104587783,0.011411443523991718
193,0.9500249909021035,0.9453370878325611,0.007927913750509977
194,0.9447157454763451,0.9453370878325611,0.022393500992917335
195,0.9450766412831584,0.941379540696575,0.006388016636781513
196,0.9413657565750233,0.937422748385524,0.00921901825796301
197,0.9374072278822965,0.941379540696575,0.008003478763631599
198,0.9408712236179877,0.9490478072146917,0.0264774779864905
199,0.9487882810034414,0.9465742459015836,0.017892009970422187
200,0.9463141061939684,0.9591881253960466,0.01997082774539305
201,0.9584365812445927,0.9596832905536301,0.013873285792079052
202,0.959426402170811,0.9601777008862777,0.004882609058858558
203,0.9604162230970301,0.9586937150633998,0.006504657127219244
204,0.9584365812445927,0.9448426774999144,0.010528927361571308
205,0.944087575369088,0.9225821353318073,0.0166326219707702
206,0.9228105780222009,0.9280236682906722,0.0123020187990501
207,0.9272636396719625,0.9185800535246358,0.010864810378611912
208,0.9178629834154028,0.9203561565974905,0.012658439554748756
209,0.9198418702556923,0.9210981495089294,0.012119345579256086
210,0.9208316911819114,0.910714777698395,0.016228366481994556
211,0.9109357469561683,0.9158045622373914,0.018077976160971503
212,0.9153888086059307,0.9052679609649834,0.011324353113226545
213,0.904997576411005,0.8864705556002157,0.026916656296697358
214,0.8849580439749278,0.8909225130688503,0.01712344792756019
215,0.8901532825663168,0.8978525608002048,0.020622229355066475
216,0.8976747135861416,0.8941380672933974,0.01245340879666876
217,0.8938649222865998,0.8849858149524028,0.00629598676988339
218,0.8852056879595196,0.8797918645723293,0.01538276625488356
219,0.8795151613989471,0.8760819000151336,0.021265571852101935
220,0.8758042766908121,0.870887949635061,0.022705379986294308
221,0.870855927071867,0.8750923245249034,0.015494380632063204
222,0.8753097437337765,0.8666828199202827,0.016025502152043042
223,0.8664028654221045,0.8703927844774775,0.01640046753252155
224,0.8703613941148314,0.8694039638121831,0.011746719941156345
225,0.8693715731886131,0.8711347773889173,0.01245340879666876
226,0.8713512150410505,0.8765763103477813,0.013104030492215936
227,0.8758042766908121,0.8706403670562697,0.014617063897151164
228,0.8703613941148314,0.8726187632117952,0.021057074809016363
229,0.8724195572306757,0.8716299425465,0.013541042374294305
230,0.870855927071867,0.8553053436699054,0.022650092740455326
231,0.8550225673131084,0.84788465973058,0.03600594883832657
232,0.8480953308538739,0.8644470284618064,0.03608437353657779
233,0.8644239785818151,0.8681668057431606,0.08409346074934843
234,0.8951016321852618,0.895374470537484,0.07945357829800553
235,0.8946070992282271,0.8879545414230936,0.03525229182098856
236,0.8881743957260273,0.8943848950472537,0.025784827585250678
237,0.8946070992282271,0.925550106977564,0.02924106036431348
238,0.9257792857887086,0.9443482671672667,0.026423837226029166
239,0.944087575369088,0.9428642813443879,0.038022026854696446
240,0.9430977544428689,0.9339596115821847,0.03215014005524565
241,0.9332018102171267,0.9324756257593068,0.01896889806453044
242,0.9332018102171267,0.9386591516296106,0.027668840142907998
243,0.9386446927931074,0.926039988360599,0.017276831039057056
244,0.9247902198746383,0.9171406023729434,0.01722535670672421
245,0.9178629834154028,0.8938904847146061,0.01708869842037926
246,0.8931227453449724,0.8971060389391541,0.019621079588330127
247,0.8965859860685157,0.9108083759903769,0.019663021636897635
248,0.9109357469561683,0.9178825952843823,0.015631992146784693
249,0.917615339430812,0.913677465569604,0.006939329266918849
250,0.9131622777810495,0.9102150835912006,0.013275438285741818
251,0.9094506380607665,0.9047735506323358,0.013585150850990298
252,0.9054928643801876,0.9025279464497,0.013030371935847383
253,0.9030186895707155,0.8963640460277151,0.011039164514392534
254,0.8965859860685157,0.8899329375786191,0.0100452939461679
255,0.8901532825663168,0.886717383354072,0.01772701480415663
256,0.8871845747998091,0.8865045227223058,0.007375127949245268
257,0.8866900418427734,0.8958688808701316,0.009458538551848517
258,0.896091453111481,0.9022999893192267,0.009603689236457137
259,0.9015343356874617,0.9022999893192267,0.007212905810984171
260,0.9021179600779776,0.9074743142509814,0.007546362428520869
261,0.9064819302942588,0.9121934797467262,0.009385053309730242
262,0.9114302799132039,0.9126886449043088,0.00727079277057734
263,0.9119248128702395,0.9052679609649834,0.007280411711467823
264,0.9054928643801876,0.9285180786233198,0.06030642652706319
265,0.9292432815243998,0.9181301778631736,0.0177849017637498
266,0.9183575163724385,0.9116990694140785,0.016179145234915336
267,0.9119248128702395,0.929112125847432,0.013298229109653498
268,0.9287479935552163,0.9438531020096832,0.017739406773051573
269,0.9435922873999045,0.9109570765026396,0.026847243939460634
270,0.9114302799132039,0.8681668057431606,0.026159792965729185
271,0.8673926863483237,0.8632204379418793,0.027620658781330444
272,0.8626919807139695,0.8592628908058924,0.023425587353328482
273,0.8599701619199056,0.8998218990565068,0.01801610297362192
274,0.9000499818042069,0.9186245881958213,0.022312996523662768
275,0.9175307780702191,0.9206029843513468,0.010211328997935133
276,0.9208316911819114,0.9181301778631736,0.019532429349312444
277,0.9183575163724385,0.9354435974050626,0.0131199754032416
278,0.9346861641003805,0.9369275832279405,0.015149571931133235
279,0.9376548718668882,0.9349491870724149,0.01661693703111996
280,0.9351806970574161,0.9220869701742247,0.011756338882046828
281,0.9220638710076843,0.9233188444686995,0.01045760854758152
282,0.9242949319054548,0.9116990694140785,0.02588578313603817
283,0.912420100839423,0.8911693408227066,0.02024111131870307
284,0.8908954595079432,0.8800439761007324,0.012908358703651002
285,0.8797628053835389,0.883501829129524,0.01169013283844027
286,0.8842158670333005,0.8825130084642296,0.009595456809568886
287,0.882236980193011,0.8898091462892239,0.013155851453049342
288,0.8891642166522464,0.8933960743819584,0.007077374067266032
289,0.893617278302008,0.8993320176734709,0.009674488107696088
290,0.8990601608779887,0.9022999893192267,0.013222750753657015
291,0.9020288686444964,0.9116990694140785,0.011597149743165612
292,0.9119248128702395,0.8993320176734709,0.013901362700624241
293,0.8995546938350243,0.898481329971343,0.01061281145870632
294,0.8980703399517695,0.8711347773889173,0.012868583083211984
295,0.8713512150410505,0.8651988340974048,0.01803690068365539
296,0.8639286906126324,0.8528317823567972,0.02784718050644503
297,0.8520538595465998,0.8493694003783938,0.01414278945126282
298,0.8485898638109086,0.8488742352208103,0.017688712354844982
299,0.8480953308538739,0.851842206866567,0.05939288711384285
300,0.8515585715774172,0.8667869857613599,0.01190105628102975
301,0.8666505094066963,0.8577789049830145,0.012578455028245021
302,0.857001454153397,0.8560224273584787,0.039807076975444486
303,0.8555171002701432,0.8567893294927842,0.016019609467533558
304,0.8565069211963623,0.8607468766287703,0.01493102266153148
305,0.8607123388615321,0.8602517114711876,0.01737397367633841
306,0.8602178059044974,0.867672395410513,0.02663796698224881
307,0.8673926863483237,0.8627252727842958,0.022972890531599864
308,0.861949803772343,0.8429382919292987,0.02646231298959109
309,0.842900092262485,0.855799754002553,0.03691619528079161
310,0.8550225673131084,0.8696507915660385,0.040938819029766024
311,0.8688770402315775,0.8580257327368708,0.08531211990018486
312,0.8372095657019125,0.7909965236537602,0.21938603080210178
313,0.7882236225180863,0.8246352968971786,0.03866606260873302
314,0.8243449137096617,0.8473902493979324,0.03798190460575687
315,0.8473531539122465,0.8414739315547388,0.025931538098111807
316,0.8421571603087097,0.8295816646984608,0.026358844382174555
317,0.827808154433205,0.8182041884480835,0.01781583835742459
318,0.8174169222382792,0.832055226011569,0.015171842812294079
319,0.8322612160829665,0.820182584603609,0.017930745705359533
320,0.8194214794916048,0.7974276321028553,0.016898052745072417
321,0.79614067990354,0.812268245156571,0.012366231728778447
322,0.8117271506898547,0.8053419715498933,0.011193067568640242
323,0.8055420911722466,0.7870389765177732,0.01765968221792326
324,0.7862447356777968,0.7793714648245915,0.0348666676141179
325,0.7803065651326326,0.7632944485267892,0.016565202727411694
326,0.7627412075060285,0.7635420311055805,0.01413784999512987
327,0.7633844778562491,0.7603264768810334,0.020329501586345333
328,0.7600201437241125,0.7459802741599644,0.02724222711584636
329,0.7461656708056434,0.7271828687951976,0.039508543179338995
330,0.7273628482682284,0.758347325900572,0.022564128872316964
331,0.7579717957661938,0.7585949084793633,0.012873175910844374
332,0.7582881458562669,0.7402919134472441,0.03043441563460919
333,0.7397329673034436,0.7341083875769403,0.01512721439284725
334,0.7337955517704282,0.7410135260854283,0.0109986956369524
335,0.7412173211866984,0.738560345045574,0.01265965275450071
336,0.7383226046107083,0.7341083875769403,0.010869576520494582
337,0.7337955517704282,0.7370763592226961,0.012340234591236605
338,0.7362689715677524,0.7370567337743772,0.008509209745945573
339,0.7365166155523442,0.7459802741599644,0.008966066109680882
340,0.7456703828364599,0.7531533755204984,0.009937232511118974
341,0.7525976192956945,0.7613152975463278,0.010434124466668722
342,0.761999030564402,0.7590893188120109,0.01574941255134868
343,0.759277966782486,0.754389778764585,0.006219468528385234
344,0.7540819731789483,0.7494434109633037,0.007114376659700588
345,0.7496930875617789,0.7548849439221685,0.008735644813935019
346,0.7545772611481318,0.7578476317933767,0.01667803030434329
347,0.7560616150313857,0.7578529155679243,0.012419872489239784
348,0.7580405018716752,0.7741775144445189,0.02242357101534074
349,0.7736269726579899,0.7746719247771656,0.009572406014281786
350,0.7743744346846544,0.776651075757627,0.0083463810078085
351,0.7763487914520546,0.797180049524064,0.01396626888735371
352,0.7966352128605747,0.7999011934159634,0.033567244022651474
353,0.7996046756392312,0.8221617355840705,0.02778210100546529
354,0.8223652718572243,0.8144942238908888,0.01671711266778119
355,0.8144482144717706,0.7952016533685384,0.012777593101815534
356,0.793666505094067,0.7999057223655761,0.006771561072648827
357,0.7996046756392312,0.8147410516447442,0.018232745786470606
358,0.8134591485577003,0.8102890941761105,0.009007141586996994
359,0.8095006198649735,0.8026215824829288,0.008246378685397546
360,0.8030679163627745,0.8073211225303538,0.005178196512709307
361,0.8060366241292822,0.8048475612172457,0.004185712458486904
362,0.8040577372889928,0.8088051083532326,0.008511462831199199
363,0.8085107989387552,0.8033635753943678,0.008028349358546627
364,0.8035624493198092,0.7993320554147179,0.011629819479343195
365,0.7988617436854559,0.8147410516447442,0.007290810566484559
366,0.8144482144717706,0.8045999786384543,0.008091089117147607
367,0.8045522702460284,0.8088051083532326,0.005612781995283773
368,0.8090053318957899,0.7929749198092857,0.006977111773479662
369,0.7926766841678488,0.7791238822458002,0.0105598639552461
370,0.7803065651326326,0.7811030332262616,0.004825068727765948
371,0.7803065651326326,0.7741722306699712,0.005422049662851789
372,0.7723902627593278,0.7746719247771656,0.005806807298471056
373,0.7726371517317716,0.7714563705526185,0.009556114474755566
374,0.7709059088760739,0.7751670899347491,0.00468121790003442
375,0.7743691495996172,0.7801134577360305,0.007742554159836641
376,0.7810245816855197,0.7825870190491395,0.006782219899040983
377,0.7817916740280353,0.7771454860902747,0.007314207990272216
378,0.7773378573661249,0.7806078680686781,0.008530354084479604
379,0.7808018531018162,0.7682408163280705,0.008485898979283054
380,0.7674419131403827,0.7765318134178436,0.04234777722740874
381,0.7763487914520546,0.7870389765177732,0.012451242368540274
382,0.7862447356777968,0.7721983634640575,0.010809176504272369
383,0.7714004418331095,0.7731879389542877,0.015601835467236152
384,0.7723902627593278,0.7731879389542877,0.039281501511473575
385,0.7723902627593278,0.7726935286216401,0.014053792583744578
386,0.7728847957163634,0.7603264768810334,0.023350108997331996
387,0.7597724997395208,0.7590893188120109,0.023580790264453283
388,0.7585357898408587,0.7440018780044388,0.06028866181640959
389,0.7436914959961705,0.7514218071188292,0.13866093250692477
390,0.7238988525325372,0.7316348262638313,0.09442299006597381
391,0.7308260889917717,0.6925545200615479,0.042838689841323864
392,0.6917368450458365,0.692534894613229,0.04929828526347058
393,0.6917368450458365,0.7182781990329934,0.039990183480864194
394,0.71895125792574,0.7341083875769403,0.04003905809944286
395,0.7341662627351679,0.7390547553782216,0.03327512285380631
396,0.7387431463772254,0.7479594251404258,0.02280243596645052
397,0.7476500246888973,0.7480628361565671,0.038090572640681775
398,0.7476500246888973,0.7588424910581546,0.01800041803397167
399,0.7585357898408587,0.7588424910581546,0.023780881566400326
400,0.7580405018716752,0.7751670899347491,0.022799662938446055
401,0.7743691495996172,0.7647784343496671,0.014931715918532597
402,0.7639786724168394,0.7628000381941415,0.024930994931251435
403,0.7634833844476558,0.7751670899347491,0.016037374178187153
404,0.7748644375688007,0.7781350615805049,0.015339524349438962
405,0.7778376754081977,0.7697255569758843,0.008722819559414377
406,0.7689315521086737,0.7682408163280705,0.012984270345273182
407,0.7689262670236365,0.7828346016279308,0.008999689074234998
408,0.7827807399421056,0.7735049654271311,0.01967229394928756
409,0.7733793286733981,0.7796190474033828,0.010420952583647522
410,0.7798120321755979,0.7895125378308823,0.009367981856077767
411,0.7899556203859319,0.7929749198092857,0.01310957654822486
412,0.7929243281524396,0.7890181274982346,0.013538009374914424
413,0.7877290895610507,0.8003956037486111,0.013165817022440381
414,0.8005937415533015,0.8018795895714899,0.011011694205723321
415,0.8015835624795207,0.8073211225303538,0.033120093256931785
416,0.8070264450555014,0.7991584456795895,0.008037535013811412
417,0.7986148547130121,0.8031159928155764,0.009069101431471717
418,0.8030679163627745,0.8078155328630015,0.007672101917098247
419,0.8065319120984658,0.8154830445561831,0.007416810026437355
420,0.8154380353979898,0.8137522309794489,0.012959919693108989
421,0.8139038507129577,0.8194405916921701,0.028801188797105512
422,0.8193965640907166,0.8147410516447442,0.01019867705766477
423,0.8149435024409541,0.8117730799989884,0.014159514276414738
424,0.8117271506898547,0.8182041884480835,0.016888087175681375
425,0.8179122102074627,0.8164726200464143,0.010740284089786487
426,0.816427856324208,0.805095143796037,0.008699942078377557
427,0.8047999142306201,0.8149886342235355,0.00794862480341831
428,0.8146958584563624,0.8142466413120966,0.011645157790492881
429,0.8134591485577003,0.8196881742709614,0.011509626046774742
430,0.8193965640907166,0.8196881742709614,0.00947942291900713
431,0.8196442080753084,0.8397227377047507,0.018665944755042838
432,0.839253383586942,0.8302247755433703,0.01312309505974662
433,0.8297870412734945,0.8276032685429344,0.011840309636306978
434,0.827808154433205,0.8271081033853518,0.015423495103699116
435,0.8265714445345429,0.8216665704264869,0.009714870328011082
436,0.8216230949155969,0.8218499928857748,0.010879715404135902
437,0.8213754509310052,0.8251297072298263,0.010870876377371675
438,0.825087090651289,0.8285920892082297,0.017098923961145714
439,0.8283026873902406,0.8323028085903603,0.0069297969831535085
440,0.8317666831259318,0.8337867944132382,0.013659935949985666
441,0.8337455699662213,0.8439225836449813,0.014243225059299468
442,0.8441368021611471,0.8459062635750545,0.01621467465622252
443,0.8461156890014365,0.839970320283542,0.016396307990514856
444,0.8391884525422011,0.8471426668191411,0.017951803386768425
445,0.8471055099276548,0.8508533862012717,0.010942021877111184
446,0.8500742176941625,0.8481322423093713,0.009031405582036047
447,0.8480953308538739,0.8429382919292987,0.013088778838191388
448,0.8431469812349279,0.8330448015017993,0.014669231486485126
449,0.8322612160829665,0.8321193861310725,0.011268112639011027
450,0.8322612160829665,0.8216665704264869,0.013569639225590334
451,0.8208809179739704,0.8357010304492603,0.015387185768265676
452,0.8362197447756934,0.8345287873246772,0.021559339506324757
453,0.8334737655928883,0.835270780236117,0.008798991172411976
454,0.8347353908924395,0.8337867944132382,0.013511752265997165
455,0.8334986809937774,0.8337867944132382,0.013654563208227019
456,0.8334986809937774,0.8454118532424069,0.018010470260487854
457,0.8451266230873653,0.8422898973098416,0.017783948535373267
458,0.8421571603087097,0.8355176079899724,0.03198869783111081
459,0.8352299238494751,0.8404647306161896,0.013049523160503207
460,0.8406728064254558,0.8300760750311085,0.02200267735853831
461,0.8292925083164588,0.8278500962967907,0.013246928091570931
462,0.827808154433205,0.8179566058692922,0.025854066628237117
463,0.8174169222382792,0.8147410516447442,0.018062811164072094
464,0.8146958584563624,0.8132570658218663,0.02673467633390446
465,0.8129638605885168,0.8211721600938393,0.033402682142011614
466,0.8203863850169348,0.7969324669452726,0.06314531394663238
467,0.7971305008297582,0.7969324669452726,0.1244596494961928
468,0.861949803772343,0.8741035038596081,0.12654435995567312
469,0.8723402809551208,0.8726187632117952,0.05030697420009407
470,0.8733301018813391,0.8924064988917282,0.05810186926351495
471,0.8926274573757889,0.8775658858380124,0.053788597516822745
472,0.8767940976170312,0.8943848950472537,0.045248797805702935
473,0.8941170963440799,0.9082359326107392,0.04751366842834825
474,0.9074717512204771,0.8909225130688503,0.044396524979956206
475,0.8901532825663168,0.9210981495089294,0.03504084843564824
476,0.9205840471973197,0.9067519467878613,0.03153582769513191
477,0.9059873973372232,0.8844914046197552,0.02041728525411162
478,0.8852056879595196,0.9114514868352872,0.03731698448456168
479,0.9114302799132039,0.9171406023729434,0.019669520921283094
480,0.9168731624891846,0.9196141636860515,0.03138131804100823
481,0.9188520493294741,0.9213449772627857,0.028105505396485805
482,0.9208316911819114,0.9166454372153598,0.01793291213348802
483,0.9168731624891846,0.9260445173102116,0.025746611793064172
484,0.9257792857887086,0.9141726307271867,0.01828881294643584
