Open,High,Low,Close,Adj Close,Volume
25.798999786376953,25.81999969482422,25.60700035095215,25.68400001525879,23.89107894897461,9321000
25.784000396728516,25.79599952697754,25.30500030517578,25.607999801635742,23.82038688659668,12906000
25.624000549316406,25.624000549316406,25.25,25.555999755859375,23.78594398498535,10785000
25.34000015258789,25.4060001373291,25.097999572753906,25.388999938964844,23.63051986694336,11273000
25.232999801635742,25.492000579833984,25.170000076293945,25.398000717163086,23.63888931274414,8635000
25.457000732421875,25.535999298095703,24.788000106811523,24.979999542236328,23.249841690063477,11171000
24.958999633789062,25.29400062561035,24.856000900268555,24.965999603271484,23.236814498901367,8595000
25.180999755859375,25.624000549316406,24.965999603271484,25.614999771118164,23.840858459472656,8585000
25.625,26.18400001525879,25.450000762939453,26.04800033569336,24.24386978149414,12433000
26.180999755859375,26.58799934387207,26.05500030517578,26.264999389648438,24.445838928222656,19419000
26.25,26.988000869750977,26.170000076293945,26.475000381469727,24.641294479370117,14633000
26.301000595092773,26.614999771118164,26.219999313354492,26.339000701904297,24.514713287353516,10211000
26.354999542236328,26.700000762939453,25.611000061035156,25.85099983215332,24.06051254272461,14131000
25.73900032043457,26.099000930786133,25.107999801635742,25.180999755859375,23.43691062927246,13251000
25.34000015258789,25.42300033569336,24.849000930786133,25.2450008392334,23.496482849121094,10811000
25.20199966430664,25.312999725341797,24.80500030517578,24.861000061035156,23.13908576965332,11194000
24.968000411987305,25.64299964904785,24.834999084472656,25.632999420166016,23.85761260986328,10066000
25.6299991607666,25.795000076293945,24.58300018310547,24.94499969482422,23.217260360717773,16120000
25.115999221801758,25.513999938964844,24.909000396728516,24.989999771118164,23.259153366088867,15042000
25.113000869750977,25.650999069213867,25.108999252319336,25.341999053955078,23.586772918701172,9329000
25.6200008392334,25.6299991607666,25.180999755859375,25.256000518798828,23.506725311279297,13404000
25.2450008392334,25.399999618530273,24.70599937438965,24.757999420166016,23.043228149414062,17961000
23.43400001525879,23.55299949645996,22.089000701904297,22.211000442504883,20.672626495361328,108380000
22.540000915527344,22.540000915527344,21.71500015258789,22.073999404907227,20.54511260986328,58136000
22.100000381469727,22.84600067138672,22.017000198364258,22.639999389648438,21.071914672851562,28165000
22.860000610351562,22.864999771118164,22.299999237060547,22.344999313354492,20.79734230041504,16486000
22.170000076293945,22.785999298095703,22.170000076293945,22.690000534057617,21.118446350097656,18326000
22.690000534057617,22.929000854492188,22.48200035095215,22.899999618530273,21.31390953063965,12221000
22.774999618530273,22.774999618530273,22.46500015258789,22.54800033569336,20.986291885375977,14838000
22.65999984741211,22.816999435424805,22.450000762939453,22.530000686645508,20.969520568847656,17568000
22.559999465942383,22.604999542236328,22.343000411987305,22.482999801635742,20.925783157348633,12500000
22.43000030517578,22.43000030517578,22.160999298095703,22.200000762939453,20.662397384643555,17281000
22.191999435424805,22.388999938964844,21.959999084472656,22.26300048828125,20.721025466918945,17620000
22.284000396728516,22.69499969482422,22.284000396728516,22.423999786376953,20.87087059020996,10856000
22.32200050354004,22.368999481201172,21.937000274658203,22.20199966430664,20.664257049560547,16517000
22.20199966430664,22.31100082397461,21.899999618530273,22.174999237060547,20.63912582397461,15190000
21.954999923706055,22.315000534057617,21.64299964904785,22.14900016784668,20.61492347717285,19896000
22.29800033569336,22.513999938964844,22.106000900268555,22.437000274658203,20.882980346679688,10947000
22.5939998626709,23.285999298095703,22.538000106811523,23.27400016784668,21.66199493408203,24265000
23.229000091552734,23.35300064086914,22.906999588012695,23.180999755859375,21.575439453125,13247000
23.183000564575195,23.448999404907227,23.100000381469727,23.21500015258789,21.607088088989258,13620000
23.17300033569336,23.34600067138672,22.98200035095215,23.299999237060547,21.686203002929688,10161000
23.365999221801758,23.979999542236328,23.270999908447266,23.95400047302246,22.294904708862305,32910000
23.909000396728516,24.70800018310547,23.839000701904297,24.56100082397461,22.859861373901367,29561000
24.5049991607666,25.18899917602539,24.465999603271484,24.648000717163086,22.94083595275879,21849000
24.709999084472656,25.049999237060547,24.607999801635742,24.959999084472656,23.23122215270996,19561000
24.80500030517578,25.049999237060547,24.61400032043457,25.018999099731445,23.2861385345459,11508000
25.106000900268555,25.177000045776367,24.85300064086914,24.996999740600586,23.265663146972656,8736000
25.097999572753906,25.097999572753906,24.594999313354492,25.007999420166016,23.275897979736328,11262000
25.024999618530273,25.1299991607666,24.691999435424805,24.93400001525879,23.207029342651367,9672000
24.968000411987305,25.100000381469727,24.68000030517578,24.864999771118164,23.142810821533203,11144000
24.882999420166016,24.882999420166016,24.461999893188477,24.6299991607666,22.9240779876709,7593000
24.43600082397461,24.808000564575195,24.2549991607666,24.43600082397461,22.74351692199707,9801000
24.27899932861328,24.823999404907227,24.225000381469727,24.70800018310547,22.996681213378906,8089000
24.707000732421875,25.065000534057617,24.437999725341797,24.55900001525879,22.85800552368164,11016000
24.520000457763672,24.687999725341797,24.395000457763672,24.468000411987305,22.773296356201172,7700000
24.643999099731445,25.02899932861328,24.608999252319336,24.608999252319336,22.904542922973633,13145000
24.725000381469727,24.875,24.506999969482422,24.624000549316406,22.918489456176758,10836000
24.69300079345703,24.923999786376953,24.660999298095703,24.801000595092773,23.083240509033203,7287000
24.92300033569336,25.382999420166016,24.920000076293945,25.240999221801758,23.49276351928711,12046000
25.219999313354492,25.42799949645996,25.142000198364258,25.399999618530273,23.640750885009766,9333000
25.55500030517578,25.589000701904297,25.20599937438965,25.393999099731445,23.635160446166992,11188000
25.452999114990234,25.62700080871582,25.28700065612793,25.558000564575195,23.787809371948242,7457000
25.485000610351562,26.100000381469727,25.479999542236328,25.875,24.082847595214844,13992000
25.889999389648438,25.954999923706055,25.490999221801758,25.56599998474121,23.809057235717773,7831000
25.4060001373291,25.729999542236328,25.4060001373291,25.687999725341797,23.92267417907715,6402000
25.875,25.999000549316406,25.68199920654297,25.88800048828125,24.10892677307129,4966000
25.83099937438965,26.100000381469727,25.827999114990234,25.957000732421875,24.173187255859375,6537000
25.8700008392334,26.054000854492188,25.72100067138672,25.850000381469727,24.073530197143555,7131000
25.906999588012695,26.42300033569336,25.801000595092773,26.312999725341797,24.504718780517578,11661000
26.459999084472656,26.465999603271484,26.225000381469727,26.26300048828125,24.45815658569336,6282000
26.10300064086914,26.371999740600586,25.826000213623047,25.950000762939453,24.166667938232422,11495000
25.882999420166016,26.152999877929688,25.472000122070312,25.729999542236328,23.9617862701416,9559000
25.895000457763672,26.288000106811523,25.716999053955078,26.138999938964844,24.342676162719727,7375000
26.334999084472656,26.334999084472656,25.878000259399414,26.05900001525879,24.268173217773438,5035000
25.8799991607666,26.25200080871582,25.201000213623047,26.15999984741211,24.36223793029785,8638000
26.361000061035156,26.757999420166016,26.200000762939453,26.722000122070312,24.885608673095703,10379000
26.81599998474121,26.922000885009766,26.56800079345703,26.577999114990234,24.751510620117188,7095000
26.57900047302246,26.57900047302246,25.483999252319336,25.485000610351562,23.73362159729004,10947000
25.65399932861328,25.729999542236328,25.058000564575195,25.299999237060547,23.56133270263672,17995000
25.371999740600586,25.8439998626709,25.179000854492188,25.538000106811523,23.782974243164062,14089000
25.72100067138672,25.739999771118164,24.599000930786133,24.804000854492188,23.099428176879883,16675000
25.118999481201172,25.138999938964844,24.45400047302246,25.073999404907227,23.350860595703125,16928000
25.336999893188477,25.743999481201172,24.83099937438965,25.125,23.39836311340332,29370000
24.799999237060547,24.89900016784668,23.60099983215332,23.79400062561035,22.158830642700195,25627000
23.541000366210938,23.798999786376953,21.100000381469727,23.030000686645508,21.44733428955078,34273000
22.834999084472656,23.398000717163086,22.20400047302246,22.30900001525879,20.775882720947266,29304000
23.39900016784668,23.61199951171875,22.83300018310547,23.0310001373291,21.448261260986328,29826000
22.740999221801758,22.749000549316406,22.124000549316406,22.323999404907227,20.789846420288086,29271000
22.5,23.621999740600586,22.458999633789062,23.261999130249023,21.663381576538086,29123000
23.270000457763672,23.992000579833984,23.055999755859375,23.231000900268555,21.634517669677734,22049000
21.530000686645508,22.00200080871582,20.906999588012695,21.2450008392334,19.785003662109375,101983000
21.52400016784668,21.66699981689453,20.819000244140625,21.08099937438965,19.632280349731445,34138000
21.29400062561035,21.461999893188477,19.558000564575195,20.2810001373291,18.887248992919922,70828000
20.30500030517578,21.325000762939453,19.604999542236328,20.2450008392334,18.85373306274414,91584000
19.666000366210938,20.999000549316406,19.666000366210938,20.549999237060547,19.137767791748047,51156000
20.23900032043457,21.733999252319336,20.218000411987305,21.385000228881836,19.915390014648438,43426000
21.538999557495117,21.64900016784668,20.983999252319336,20.983999252319336,19.54193687438965,17858000
20.406999588012695,20.865999221801758,20.381000518798828,20.687000274658203,19.265344619750977,22472000
21.0310001373291,21.295000076293945,20.5,20.5,19.091196060180664,21772000
21.024999618530273,21.128000259399414,20.579999923706055,20.780000686645508,19.351959228515625,19644000
20.73699951171875,20.823999404907227,20.114999771118164,20.177000045776367,18.790395736694336,25471000
20.100000381469727,20.3700008392334,19.975000381469727,20.038999557495117,18.661880493164062,22633000
20.132999420166016,20.18899917602539,19.961999893188477,20.101999282836914,18.720552444458008,20431000
20.131000518798828,20.363000869750977,20.125,20.200000762939453,18.811817169189453,19643000
19.950000762939453,20.086999893188477,19.649999618530273,19.66699981689453,18.31544303894043,33167000
19.729000091552734,20.549999237060547,19.726999282836914,20.006999969482422,18.632081985473633,26819000
20.11199951171875,20.232999801635742,19.53499984741211,19.753999710083008,18.39646339416504,33612000
19.799999237060547,20.062000274658203,19.375999450683594,19.54599952697754,18.202760696411133,26857000
19.823999404907227,20.6299991607666,19.799999237060547,20.511999130249023,19.102367401123047,45764000
20.399999618530273,20.54400062561035,20.1560001373291,20.488000869750977,19.080028533935547,19569000
20.68400001525879,20.731000900268555,20.31100082397461,20.41699981689453,19.013904571533203,12166000
20.545000076293945,20.974000930786133,20.288000106811523,20.957000732421875,19.516799926757812,18280000
20.71500015258789,21.14699935913086,20.62700080871582,21.062000274658203,19.614582061767578,15745000
21.21500015258789,21.716999053955078,21.111000061035156,21.399999618530273,19.929353713989258,22337000
21.54800033569336,21.643999099731445,21.23900032043457,21.426000595092773,19.953571319580078,13863000
21.572999954223633,23.04800033569336,21.27199935913086,22.333999633789062,20.799163818359375,53737000
22.333999633789062,22.697999954223633,22.058000564575195,22.0939998626709,20.575654983520508,22197000
22.176000595092773,22.22599983215332,21.54599952697754,21.985000610351562,20.474145889282227,13795000
21.774999618530273,22.100000381469727,21.336000442504883,21.48900032043457,20.012235641479492,12283000
